trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
22,SOL/INR,1h,LONG,2024-10-19 05:30:00+05:30,2024-10-20 00:30:00+05:30,155.13,12953.49,142.72,192.36,155.85,13013.72,INTRADAY_SQUAREOFF,0.01,100.2,0.096694,1252.53,5.82,1.48,4.34,4.34,10020.21,10024.55
23,SOL/INR,1h,LONG,2024-10-20 15:30:00+05:30,2024-10-21 00:30:00+05:30,159.42,13311.36,146.66,197.68,160.34,13388.54,INTRADAY_SQUAREOFF,0.01,100.25,0.094135,1253.07,7.27,1.48,5.78,5.78,10024.55,10030.33
24,SOL/INR,1h,LONG,2024-10-21 02:30:00+05:30,2024-10-22 00:30:00+05:30,162.91,13603.18,149.88,202.01,165.67,13833.82,INTRADAY_SQUAREOFF,0.01,100.3,0.092169,1253.79,21.26,1.49,19.77,19.77,10030.33,10050.1
25,SOL/INR,1h,SHORT,2024-10-22 05:30:00+05:30,2024-10-23 00:30:00+05:30,166.13,13871.8,179.42,126.26,168.0,14027.84,INTRADAY_SQUAREOFF,0.01,100.5,0.090562,1256.26,-14.13,1.49,-15.62,-15.62,10050.1,10034.48
26,SOL/INR,1h,LONG,2024-10-24 06:30:00+05:30,2024-10-25 00:30:00+05:30,172.62,14414.06,158.81,214.05,175.89,14687.0,INTRADAY_SQUAREOFF,0.01,100.34,0.08702,1254.31,23.75,1.49,22.26,22.26,10034.48,10056.73
27,SOL/INR,1h,LONG,2024-10-25 04:30:00+05:30,2024-10-26 00:30:00+05:30,179.08,14952.79,164.75,222.05,169.64,14165.33,INTRADAY_SQUAREOFF,0.01,100.57,0.084071,1257.09,-66.2,1.44,-67.65,-67.65,10056.73,9989.09
28,SOL/INR,1h,SHORT,2024-10-26 04:30:00+05:30,2024-10-27 00:30:00+05:30,163.91,13686.76,177.03,124.57,169.87,14184.24,INTRADAY_SQUAREOFF,0.01,99.89,0.091229,1248.64,-45.38,1.5,-46.89,-46.89,9989.09,9942.2
29,SOL/INR,1h,LONG,2024-10-27 07:30:00+05:30,2024-10-28 00:30:00+05:30,172.24,14382.36,158.46,213.58,175.6,14663.01,INTRADAY_SQUAREOFF,0.01,99.42,0.08641,1242.78,24.25,1.48,22.77,22.77,9942.2,9964.97
30,SOL/INR,1h,LONG,2024-10-28 04:30:00+05:30,2024-10-29 00:30:00+05:30,177.96,14859.98,163.73,220.68,175.27,14635.11,INTRADAY_SQUAREOFF,0.01,99.65,0.083824,1245.62,-18.85,1.46,-20.31,-20.31,9964.97,9944.66
31,SOL/INR,1h,LONG,2024-10-29 09:30:00+05:30,2024-10-30 00:30:00+05:30,181.63,15166.17,167.1,225.22,181.44,15150.45,INTRADAY_SQUAREOFF,0.01,99.45,0.081964,1243.08,-1.29,1.47,-2.75,-2.75,9944.66,9941.91
32,SOL/INR,1h,SHORT,2024-10-31 00:30:00+05:30,2024-11-01 00:30:00+05:30,174.01,14530.19,187.94,132.25,169.53,14155.83,INTRADAY_SQUAREOFF,0.01,99.42,0.085528,1242.74,32.02,1.45,30.57,30.57,9941.91,9972.48
33,SOL/INR,1h,SHORT,2024-11-01 05:30:00+05:30,2024-11-02 00:30:00+05:30,168.3,14052.84,181.76,127.91,166.15,13873.84,INTRADAY_SQUAREOFF,0.01,99.72,0.088705,1246.56,15.88,1.46,14.42,14.42,9972.48,9986.9
34,SOL/INR,1h,SHORT,2024-11-02 02:30:00+05:30,2024-11-03 00:30:00+05:30,165.52,13821.05,178.76,125.8,164.15,13706.44,INTRADAY_SQUAREOFF,0.01,99.87,0.090323,1248.36,10.35,1.47,8.88,8.88,9986.9,9995.78
