trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
1,ETH/INR,1h,LONG,2024-09-27 06:30:00+05:30,2024-09-28 00:30:00+05:30,2642.67,220662.56,2603.03,2761.59,2700.77,225514.05,INTRADAY_SQUAREOFF,0.01,100.0,0.030212,6666.67,146.57,7.95,138.62,138.62,10000.0,10138.62
2,ETH/INR,1h,LONG,2024-09-28 04:30:00+05:30,2024-09-28 13:30:00+05:30,2709.34,226229.73,2668.7,2831.26,2667.36,222724.87,STOP_LOSS,0.01,101.39,0.029877,6759.08,-104.72,7.91,-112.63,-112.63,10138.62,10025.99
3,ETH/INR,1h,SHORT,2024-09-30 02:30:00+05:30,2024-10-01 00:30:00+05:30,2657.87,221931.99,2697.74,2538.26,2589.83,216250.88,INTRADAY_SQUAREOFF,0.01,100.26,0.030117,6683.99,171.1,7.79,163.31,163.31,10025.99,10189.3
4,ETH/INR,1h,SHORT,2024-10-02 15:30:00+05:30,2024-10-03 00:30:00+05:30,2446.89,204315.37,2483.59,2336.78,2391.33,199675.82,INTRADAY_SQUAREOFF,0.01,101.89,0.033247,6792.87,154.25,7.92,146.33,146.33,10189.3,10335.63
5,ETH/INR,1h,SHORT,2024-10-03 11:30:00+05:30,2024-10-04 00:30:00+05:30,2381.77,198877.85,2417.5,2274.59,2345.34,195835.83,INTRADAY_SQUAREOFF,0.01,103.36,0.034646,6890.42,105.4,8.07,97.33,97.33,10335.63,10432.96
6,ETH/INR,1h,SHORT,2024-10-04 06:30:00+05:30,2024-10-04 09:30:00+05:30,2338.94,195301.09,2374.02,2233.68,2375.21,198329.72,STOP_LOSS,0.01,104.33,0.035613,6955.31,-107.86,8.27,-116.13,-116.13,10432.96,10316.83
7,ETH/INR,1h,SHORT,2024-10-04 15:30:00+05:30,2024-10-04 20:30:00+05:30,2374.18,198244.03,2409.79,2267.34,2411.0,201318.3,STOP_LOSS,0.01,103.17,0.034694,6877.89,-106.66,8.18,-114.84,-114.84,10316.83,10201.99
8,ETH/INR,1h,LONG,2024-10-05 06:30:00+05:30,2024-10-06 00:30:00+05:30,2425.44,202524.37,2389.06,2534.59,2401.15,200496.36,INTRADAY_SQUAREOFF,0.01,102.02,0.033583,6801.33,-68.11,7.99,-76.09,-76.09,10201.99,10125.9
9,ETH/INR,1h,LONG,2024-10-06 17:30:00+05:30,2024-10-07 00:30:00+05:30,2430.84,202975.35,2394.38,2540.23,2444.87,204146.48,INTRADAY_SQUAREOFF,0.01,101.26,0.033258,6750.6,38.95,7.99,30.96,30.96,10125.9,10156.86
10,ETH/INR,1h,SHORT,2024-10-08 04:30:00+05:30,2024-10-08 19:30:00+05:30,2413.96,201565.75,2450.17,2305.33,2451.4,204691.53,STOP_LOSS,0.01,101.57,0.033593,6771.24,-105.01,8.05,-113.06,-113.06,10156.86,10043.8
11,ETH/INR,1h,SHORT,2024-10-09 04:30:00+05:30,2024-10-10 00:30:00+05:30,2438.62,203624.56,2475.2,2328.88,2413.49,201526.5,INTRADAY_SQUAREOFF,0.01,100.44,0.032883,6695.87,68.99,7.86,61.13,61.13,10043.8,10104.93
12,ETH/INR,1h,SHORT,2024-10-10 02:30:00+05:30,2024-10-10 06:30:00+05:30,2354.46,196597.36,2389.78,2248.51,2390.97,199646.09,STOP_LOSS,0.01,101.05,0.034266,6736.62,-104.47,8.01,-112.48,-112.48,10104.93,9992.45
13,ETH/INR,1h,SHORT,2024-10-10 14:30:00+05:30,2024-10-11 00:30:00+05:30,2379.79,198712.46,2415.49,2272.7,2355.56,196689.53,INTRADAY_SQUAREOFF,0.01,99.92,0.033524,6661.64,67.82,7.82,60.0,60.0,9992.45,10052.45
14,ETH/INR,1h,SHORT,2024-10-11 14:30:00+05:30,2024-10-11 19:30:00+05:30,2400.07,200406.12,2436.07,2292.07,2437.29,203513.92,STOP_LOSS,0.01,100.52,0.03344,6701.63,-103.93,7.97,-111.89,-111.89,10052.45,9940.56
15,ETH/INR,1h,LONG,2024-10-11 23:30:00+05:30,2024-10-12 01:30:00+05:30,2451.88,204731.79,2415.1,2562.21,2456.71,205135.67,INTRADAY_SQUAREOFF,0.01,99.41,0.032369,6627.04,13.07,7.83,5.25,5.25,9940.56,9945.8
16,ETH/INR,1h,LONG,2024-10-12 06:30:00+05:30,2024-10-13 00:30:00+05:30,2448.93,204485.75,2412.2,2559.13,2468.11,206086.92,INTRADAY_SQUAREOFF,0.01,99.46,0.032425,6630.53,51.92,7.85,44.06,44.06,9945.8,9989.87
17,ETH/INR,1h,LONG,2024-10-13 03:30:00+05:30,2024-10-13 20:30:00+05:30,2480.23,207099.16,2443.03,2591.84,2441.8,203890.68,STOP_LOSS,0.01,99.9,0.032158,6659.91,-103.18,7.8,-110.98,-110.98,9989.87,9878.89
18,ETH/INR,1h,SHORT,2024-10-14 06:30:00+05:30,2024-10-14 08:30:00+05:30,2448.86,204479.46,2485.59,2338.66,2486.83,207650.42,STOP_LOSS,0.01,98.79,0.032208,6585.93,-102.13,7.83,-109.96,-109.96,9878.89,9768.93
19,ETH/INR,1h,LONG,2024-10-14 18:30:00+05:30,2024-10-15 00:30:00+05:30,2560.8,213826.72,2522.39,2676.04,2627.01,219355.2,INTRADAY_SQUAREOFF,0.01,97.69,0.030457,6512.62,168.38,7.78,160.6,160.6,9768.93,9929.53
20,ETH/INR,1h,LONG,2024-10-15 04:30:00+05:30,2024-10-15 08:30:00+05:30,2650.52,221318.78,2610.77,2769.8,2609.46,217890.0,STOP_LOSS,0.01,99.3,0.02991,6619.68,-102.56,7.75,-110.31,-110.31,9929.53,9819.22
21,ETH/INR,1h,SHORT,2024-10-16 19:30:00+05:30,2024-10-17 00:30:00+05:30,2602.75,217329.54,2641.79,2485.63,2618.76,218666.53,INTRADAY_SQUAREOFF,0.01,98.19,0.030121,6546.15,-40.27,7.75,-48.02,-48.02,9819.22,9771.2
22,ETH/INR,1h,SHORT,2024-10-17 05:30:00+05:30,2024-10-18 00:30:00+05:30,2608.68,217825.18,2647.82,2491.29,2587.79,216080.27,INTRADAY_SQUAREOFF,0.01,97.71,0.029905,6514.13,52.18,7.66,44.53,44.53,9771.2,9815.73
23,ETH/INR,1h,SHORT,2024-10-18 06:30:00+05:30,2024-10-18 11:30:00+05:30,2594.98,216680.91,2633.91,2478.21,2635.22,220041.09,STOP_LOSS,0.01,98.16,0.0302,6543.82,-101.48,7.78,-109.26,-109.26,9815.73,9706.47
24,ETH/INR,1h,LONG,2024-10-19 08:30:00+05:30,2024-10-20 00:30:00+05:30,2648.15,221120.9,2608.43,2767.32,2640.36,220470.31,INTRADAY_SQUAREOFF,0.01,97.06,0.029264,6470.98,-19.04,7.62,-26.66,-26.66,9706.47,9679.8
