trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
12,ETH/INR,1h,SHORT,2024-10-09 04:30:00+05:30,2024-10-09 06:30:00+05:30,2438.62,203624.56,2463.0,2365.46,2464.24,205763.64,STOP_LOSS,0.01,98.91,0.046145,9396.31,-98.71,11.15,-109.85,-109.85,9890.85,9781.0
13,ETH/INR,1h,SHORT,2024-10-09 14:30:00+05:30,2024-10-09 20:30:00+05:30,2427.63,202707.5,2451.91,2354.81,2453.14,204836.94,STOP_LOSS,0.01,97.81,0.045839,9291.95,-97.61,11.02,-108.63,-108.63,9781.0,9672.36
14,ETH/INR,1h,SHORT,2024-10-09 22:30:00+05:30,2024-10-10 00:30:00+05:30,2428.88,202811.15,2453.16,2356.01,2413.49,201526.5,INTRADAY_SQUAREOFF,0.01,96.72,0.045307,9188.75,58.2,10.81,47.39,47.39,9672.36,9719.76
15,ETH/INR,1h,SHORT,2024-10-10 02:30:00+05:30,2024-10-10 05:30:00+05:30,2354.46,196597.36,2378.0,2283.83,2379.19,198662.61,STOP_LOSS,0.01,97.2,0.046968,9233.77,-97.0,10.95,-107.95,-107.95,9719.76,9611.81
16,ETH/INR,1h,SHORT,2024-10-10 14:30:00+05:30,2024-10-10 16:30:00+05:30,2379.79,198712.46,2403.59,2308.4,2404.79,200799.94,STOP_LOSS,0.01,96.12,0.045952,9131.21,-95.92,10.83,-106.75,-106.75,9611.81,9505.05
17,ETH/INR,1h,SHORT,2024-10-10 23:30:00+05:30,2024-10-11 01:30:00+05:30,2365.05,197482.09,2388.71,2294.1,2366.52,197604.73,INTRADAY_SQUAREOFF,0.01,95.05,0.045725,9029.8,-5.61,10.66,-16.27,-16.27,9505.05,9488.78
18,ETH/INR,1h,SHORT,2024-10-11 14:30:00+05:30,2024-10-11 18:30:00+05:30,2400.07,200406.12,2424.07,2328.07,2425.29,202511.39,STOP_LOSS,0.01,94.89,0.04498,9014.34,-94.7,10.69,-105.39,-105.39,9488.78,9383.4
19,ETH/INR,1h,LONG,2024-10-11 23:30:00+05:30,2024-10-12 01:30:00+05:30,2451.88,204731.79,2427.36,2525.43,2456.71,205135.67,INTRADAY_SQUAREOFF,0.01,93.83,0.043541,8914.23,17.59,10.53,7.06,7.06,9383.4,9390.45
20,ETH/INR,1h,LONG,2024-10-12 06:30:00+05:30,2024-10-13 00:30:00+05:30,2448.93,204485.75,2424.44,2522.4,2468.11,206086.92,INTRADAY_SQUAREOFF,0.01,93.9,0.043626,8920.93,69.85,10.57,59.29,59.29,9390.45,9449.74
21,ETH/INR,1h,LONG,2024-10-13 03:30:00+05:30,2024-10-13 19:30:00+05:30,2480.23,207099.16,2455.43,2554.64,2454.2,204925.66,STOP_LOSS,0.01,94.5,0.043348,8977.25,-94.22,10.54,-104.75,-104.75,9449.74,9344.98
22,ETH/INR,1h,SHORT,2024-10-14 06:30:00+05:30,2024-10-14 08:30:00+05:30,2448.86,204479.46,2473.34,2375.39,2474.58,206627.51,STOP_LOSS,0.01,93.45,0.043416,8877.73,-93.26,10.53,-103.79,-103.79,9344.98,9241.19
23,ETH/INR,1h,LONG,2024-10-14 18:30:00+05:30,2024-10-14 20:30:00+05:30,2560.8,213826.72,2535.19,2637.62,2636.3,220131.4,TARGET_HIT,0.01,92.41,0.041057,8779.13,258.85,10.51,248.34,248.34,9241.19,9489.53
24,ETH/INR,1h,LONG,2024-10-15 04:30:00+05:30,2024-10-15 06:30:00+05:30,2650.52,221318.78,2624.02,2730.04,2622.71,218996.04,STOP_LOSS,0.01,94.9,0.040733,9015.06,-94.61,10.58,-105.19,-105.19,9489.53,9384.34
25,ETH/INR,1h,SHORT,2024-10-16 19:30:00+05:30,2024-10-17 00:30:00+05:30,2602.75,217329.54,2628.78,2524.67,2618.76,218666.53,INTRADAY_SQUAREOFF,0.01,93.84,0.041021,8915.12,-54.85,10.55,-65.4,-65.4,9384.34,9318.94
26,ETH/INR,1h,SHORT,2024-10-17 05:30:00+05:30,2024-10-17 07:30:00+05:30,2608.68,217825.18,2634.77,2530.42,2636.09,220113.43,STOP_LOSS,0.01,93.19,0.040643,8852.99,-93.0,10.5,-103.5,-103.5,9318.94,9215.44
27,ETH/INR,1h,SHORT,2024-10-17 15:30:00+05:30,2024-10-18 00:30:00+05:30,2614.95,218348.24,2641.1,2536.5,2587.79,216080.27,INTRADAY_SQUAREOFF,0.01,92.15,0.040095,8754.67,90.93,10.28,80.66,80.66,9215.44,9296.1
28,ETH/INR,1h,SHORT,2024-10-18 06:30:00+05:30,2024-10-18 08:30:00+05:30,2594.98,216680.91,2620.93,2517.13,2622.24,218957.14,STOP_LOSS,0.01,92.96,0.040757,8831.29,-92.77,10.48,-103.25,-103.25,9296.1,9192.85
29,ETH/INR,1h,LONG,2024-10-19 08:30:00+05:30,2024-10-20 00:30:00+05:30,2648.15,221120.9,2621.67,2727.6,2640.36,220470.31,INTRADAY_SQUAREOFF,0.01,91.93,0.039495,8733.2,-25.7,10.29,-35.99,-35.99,9192.85,9156.86
30,ETH/INR,1h,LONG,2024-10-20 04:30:00+05:30,2024-10-21 00:30:00+05:30,2653.71,221584.8,2627.17,2733.32,2699.99,225448.89,INTRADAY_SQUAREOFF,0.01,91.57,0.039258,8699.02,151.7,10.35,141.34,141.34,9156.86,9298.2
31,ETH/INR,1h,LONG,2024-10-21 02:30:00+05:30,2024-10-21 17:30:00+05:30,2718.03,226955.09,2690.84,2799.57,2689.5,224573.2,STOP_LOSS,0.01,92.98,0.038921,8833.29,-92.71,10.37,-103.07,-103.07,9298.2,9195.13
32,ETH/INR,1h,SHORT,2024-10-22 05:30:00+05:30,2024-10-23 00:30:00+05:30,2664.29,222468.5,2690.94,2584.36,2622.02,218938.43,INTRADAY_SQUAREOFF,0.01,91.95,0.039266,8735.37,138.61,10.23,128.38,128.38,9195.13,9323.52
33,ETH/INR,1h,SHORT,2024-10-23 05:30:00+05:30,2024-10-23 20:30:00+05:30,2616.6,218486.26,2642.77,2538.1,2539.37,212037.64,TARGET_HIT,0.01,93.24,0.04054,8857.34,261.42,10.3,251.13,251.13,9323.52,9574.64
34,ETH/INR,1h,SHORT,2024-10-24 03:30:00+05:30,2024-10-24 05:30:00+05:30,2500.04,208752.94,2525.04,2425.03,2526.3,210945.89,STOP_LOSS,0.01,95.75,0.043573,9095.91,-95.55,10.79,-106.34,-106.34,9574.64,9468.3
35,ETH/INR,1h,LONG,2024-10-25 19:30:00+05:30,2024-10-25 21:30:00+05:30,2551.82,213077.19,2526.3,2628.38,2525.04,210840.95,STOP_LOSS,0.01,94.68,0.042214,8994.89,-94.4,10.56,-104.96,-104.96,9468.3,9363.34
36,ETH/INR,1h,SHORT,2024-10-26 19:30:00+05:30,2024-10-27 00:30:00+05:30,2460.99,205492.43,2485.6,2387.16,2479.04,206999.75,INTRADAY_SQUAREOFF,0.01,93.63,0.043287,8895.17,-65.25,10.53,-75.78,-75.78,9363.34,9287.56
37,ETH/INR,1h,LONG,2024-10-28 03:30:00+05:30,2024-10-28 07:30:00+05:30,2515.08,210009.29,2489.93,2590.53,2488.69,207805.25,STOP_LOSS,0.01,92.88,0.042013,8823.18,-92.6,10.36,-102.96,-102.96,9287.56,9184.6
38,ETH/INR,1h,LONG,2024-10-29 02:30:00+05:30,2024-10-29 07:30:00+05:30,2517.22,210187.62,2492.04,2592.73,2591.44,216385.0,TARGET_HIT,0.01,91.85,0.041512,8725.37,257.27,10.45,246.82,246.82,9184.6,9431.42
