trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
1,SOL/INR,1h,LONG,2024-09-26 21:30:00+05:30,2024-09-27 00:30:00+05:30,157.86,13181.12,154.7,164.17,156.54,13071.49,INTRADAY_SQUAREOFF,0.01,100.0,0.37933,5000.0,-41.59,5.88,-47.46,-47.46,10000.0,9952.54
2,SOL/INR,1h,LONG,2024-09-27 04:30:00+05:30,2024-09-28 00:30:00+05:30,156.35,13055.18,153.22,162.6,158.4,13226.52,INTRADAY_SQUAREOFF,0.01,99.53,0.381172,4976.27,65.31,5.91,59.4,59.4,9952.54,10011.93
3,SOL/INR,1h,LONG,2024-09-28 07:30:00+05:30,2024-09-28 14:30:00+05:30,158.61,13243.77,155.44,164.95,155.36,12972.4,STOP_LOSS,0.01,100.12,0.377987,5005.97,-102.57,5.85,-108.42,-108.42,10011.93,9903.51
4,SOL/INR,1h,SHORT,2024-09-28 22:30:00+05:30,2024-09-29 00:30:00+05:30,156.67,13081.85,159.8,150.4,156.83,13095.09,INTRADAY_SQUAREOFF,0.01,99.04,0.378521,4951.76,-5.01,5.85,-10.86,-10.86,9903.51,9892.66
5,SOL/INR,1h,SHORT,2024-09-29 02:30:00+05:30,2024-09-30 00:30:00+05:30,156.52,13069.33,159.65,150.26,158.22,13211.11,INTRADAY_SQUAREOFF,0.01,98.93,0.378469,4946.33,-53.66,5.87,-59.53,-59.53,9892.66,9833.13
6,SOL/INR,1h,SHORT,2024-09-30 15:30:00+05:30,2024-10-01 00:30:00+05:30,155.04,12945.47,158.14,148.83,155.06,12947.85,INTRADAY_SQUAREOFF,0.01,98.33,0.37979,4916.56,-0.9,5.8,-6.71,-6.71,9833.13,9826.42
7,SOL/INR,1h,SHORT,2024-10-01 04:30:00+05:30,2024-10-01 20:30:00+05:30,154.57,12906.76,157.66,148.39,148.46,12396.69,TARGET_HIT,0.01,98.26,0.38067,4913.21,194.17,5.68,188.49,188.49,9826.42,10014.91
8,SOL/INR,1h,SHORT,2024-10-02 04:30:00+05:30,2024-10-02 07:30:00+05:30,144.02,12026.02,146.9,138.26,146.98,12272.68,STOP_LOSS,0.01,100.15,0.416385,5007.46,-102.7,5.97,-108.67,-108.67,10014.91,9906.24
9,SOL/INR,1h,SHORT,2024-10-02 10:30:00+05:30,2024-10-03 00:30:00+05:30,146.57,12238.71,149.5,140.71,140.78,11755.04,TARGET_HIT,0.01,99.06,0.404709,4953.12,195.75,5.73,190.02,190.02,9906.24,10096.26
10,SOL/INR,1h,SHORT,2024-10-03 11:30:00+05:30,2024-10-03 18:30:00+05:30,141.09,11780.61,143.91,135.44,135.51,11315.04,TARGET_HIT,0.01,100.96,0.428512,5048.13,199.5,5.84,193.66,193.66,10096.26,10289.92
11,SOL/INR,1h,SHORT,2024-10-04 16:30:00+05:30,2024-10-04 18:30:00+05:30,139.35,11635.36,142.13,133.77,142.2,11874.0,STOP_LOSS,0.01,102.9,0.442183,5144.96,-105.52,6.13,-111.66,-111.66,10289.92,10178.26
12,SOL/INR,1h,LONG,2024-10-05 06:30:00+05:30,2024-10-06 00:30:00+05:30,143.98,12022.09,141.1,149.74,142.24,11877.15,INTRADAY_SQUAREOFF,0.01,101.78,0.423315,5089.13,-61.36,5.97,-67.33,-67.33,10178.26,10110.94
13,SOL/INR,1h,LONG,2024-10-07 00:30:00+05:30,2024-10-07 19:30:00+05:30,146.0,12191.15,143.08,151.84,151.77,12672.45,TARGET_HIT,0.01,101.11,0.414684,5055.47,199.59,6.08,193.51,193.51,10110.94,10304.44
14,SOL/INR,1h,SHORT,2024-10-08 18:30:00+05:30,2024-10-09 00:30:00+05:30,143.54,11985.39,146.41,137.8,142.96,11936.8,INTRADAY_SQUAREOFF,0.01,103.04,0.429875,5152.22,20.89,6.07,14.82,14.82,10304.44,10319.26
15,SOL/INR,1h,SHORT,2024-10-09 04:30:00+05:30,2024-10-10 00:30:00+05:30,143.15,11953.17,146.01,137.43,140.5,11732.14,INTRADAY_SQUAREOFF,0.01,103.19,0.431654,5159.63,95.41,6.03,89.38,89.38,10319.26,10408.64
16,SOL/INR,1h,SHORT,2024-10-10 02:30:00+05:30,2024-10-11 00:30:00+05:30,138.76,11586.44,141.53,133.21,137.04,11443.13,INTRADAY_SQUAREOFF,0.01,104.09,0.449173,5204.32,64.37,6.1,58.27,58.27,10408.64,10466.91
17,SOL/INR,1h,LONG,2024-10-11 18:30:00+05:30,2024-10-12 00:30:00+05:30,143.0,11940.53,140.14,148.72,145.73,12168.76,INTRADAY_SQUAREOFF,0.01,104.67,0.438293,5233.45,100.03,6.23,93.8,93.8,10466.91,10560.71
18,SOL/INR,1h,LONG,2024-10-12 06:30:00+05:30,2024-10-13 00:30:00+05:30,146.49,12231.93,143.56,152.35,146.39,12223.55,INTRADAY_SQUAREOFF,0.01,105.61,0.431686,5280.35,-3.62,6.23,-9.85,-9.85,10560.71,10550.86
19,SOL/INR,1h,LONG,2024-10-13 04:30:00+05:30,2024-10-14 00:30:00+05:30,147.15,12287.23,144.21,153.04,145.26,12129.33,INTRADAY_SQUAREOFF,0.01,105.51,0.429342,5275.43,-67.8,6.19,-73.98,-73.98,10550.86,10476.88
20,SOL/INR,1h,LONG,2024-10-14 13:30:00+05:30,2024-10-15 00:30:00+05:30,152.95,12771.37,149.89,159.07,155.75,13005.05,INTRADAY_SQUAREOFF,0.01,104.77,0.41017,5238.44,95.85,6.24,89.61,89.61,10476.88,10566.49
21,SOL/INR,1h,LONG,2024-10-15 04:30:00+05:30,2024-10-15 10:30:00+05:30,157.62,13161.61,154.47,163.93,154.39,12891.93,STOP_LOSS,0.01,105.66,0.401413,5283.24,-108.25,6.17,-114.42,-114.42,10566.49,10452.06
22,SOL/INR,1h,SHORT,2024-10-17 17:30:00+05:30,2024-10-18 00:30:00+05:30,151.14,12620.12,154.16,145.09,148.61,12408.76,INTRADAY_SQUAREOFF,0.01,104.52,0.414103,5226.03,87.52,6.12,81.41,81.41,10452.06,10533.47
23,SOL/INR,1h,SHORT,2024-10-18 06:30:00+05:30,2024-10-18 08:30:00+05:30,149.63,12494.25,152.62,143.65,152.7,12750.51,STOP_LOSS,0.01,105.33,0.421533,5266.73,-108.02,6.28,-114.3,-114.3,10533.47,10419.17
24,SOL/INR,1h,LONG,2024-10-19 05:30:00+05:30,2024-10-20 00:30:00+05:30,155.13,12953.49,152.03,161.34,155.85,13013.72,INTRADAY_SQUAREOFF,0.01,104.19,0.402176,5209.59,24.22,6.16,18.06,18.06,10419.17,10437.23
25,SOL/INR,1h,LONG,2024-10-20 15:30:00+05:30,2024-10-21 00:30:00+05:30,159.42,13311.36,156.23,165.79,160.34,13388.54,INTRADAY_SQUAREOFF,0.01,104.37,0.392042,5218.62,30.26,6.18,24.08,24.08,10437.23,10461.31
26,SOL/INR,1h,LONG,2024-10-21 02:30:00+05:30,2024-10-21 05:30:00+05:30,162.91,13603.18,159.65,169.43,169.34,14140.23,TARGET_HIT,0.01,104.61,0.384517,5230.66,206.51,6.29,200.21,200.21,10461.31,10661.53
27,SOL/INR,1h,LONG,2024-10-21 10:30:00+05:30,2024-10-21 13:30:00+05:30,170.42,14229.69,167.01,177.23,166.92,13938.12,STOP_LOSS,0.01,106.62,0.374623,5330.76,-109.23,6.23,-115.45,-115.45,10661.53,10546.07
28,SOL/INR,1h,SHORT,2024-10-22 05:30:00+05:30,2024-10-22 19:30:00+05:30,166.13,13871.8,169.45,159.48,169.54,14156.31,STOP_LOSS,0.01,105.46,0.380126,5273.04,-108.15,6.29,-114.44,-114.44,10546.07,10431.64
29,SOL/INR,1h,LONG,2024-10-24 06:30:00+05:30,2024-10-25 00:30:00+05:30,172.62,14414.06,169.17,179.53,175.89,14687.0,INTRADAY_SQUAREOFF,0.01,104.32,0.361856,5215.82,98.77,6.21,92.55,92.55,10431.64,10524.19
30,SOL/INR,1h,LONG,2024-10-25 04:30:00+05:30,2024-10-25 06:30:00+05:30,179.08,14952.79,175.49,186.24,175.41,14646.41,STOP_LOSS,0.01,105.24,0.351914,5262.1,-107.82,6.15,-113.97,-113.97,10524.19,10410.22
31,SOL/INR,1h,SHORT,2024-10-25 21:30:00+05:30,2024-10-26 00:30:00+05:30,171.52,14321.77,174.95,164.66,169.81,14179.5,INTRADAY_SQUAREOFF,0.01,104.1,0.363441,5205.11,51.71,6.11,45.6,45.6,10410.22,10455.82
32,SOL/INR,1h,SHORT,2024-10-26 04:30:00+05:30,2024-10-26 10:30:00+05:30,163.91,13686.76,167.19,157.36,167.28,13967.48,STOP_LOSS,0.01,104.56,0.381968,5227.91,-107.22,6.23,-113.46,-113.46,10455.82,10342.36
33,SOL/INR,1h,SHORT,2024-10-26 17:30:00+05:30,2024-10-27 00:30:00+05:30,168.26,14049.85,171.63,161.53,171.71,14338.02,STOP_LOSS,0.01,103.42,0.368059,5171.18,-106.06,6.16,-112.23,-112.23,10342.36,10230.14
34,SOL/INR,1h,LONG,2024-10-27 07:30:00+05:30,2024-10-28 00:30:00+05:30,172.24,14382.36,168.8,179.13,175.6,14663.01,INTRADAY_SQUAREOFF,0.01,102.3,0.355649,5115.07,99.81,6.09,93.72,93.72,10230.14,10323.86
35,SOL/INR,1h,LONG,2024-10-28 04:30:00+05:30,2024-10-28 09:30:00+05:30,177.96,14859.98,174.4,185.08,174.32,14555.5,STOP_LOSS,0.01,103.24,0.347371,5161.93,-105.77,6.03,-111.8,-111.8,10323.86,10212.06
36,SOL/INR,1h,LONG,2024-10-28 18:30:00+05:30,2024-10-28 20:30:00+05:30,177.7,14837.75,174.14,184.81,174.06,14533.72,STOP_LOSS,0.01,102.12,0.344124,5106.03,-104.62,5.96,-110.59,-110.59,10212.06,10101.47
37,SOL/INR,1h,LONG,2024-10-29 09:30:00+05:30,2024-10-30 00:30:00+05:30,181.63,15166.17,178.0,188.9,181.44,15150.45,INTRADAY_SQUAREOFF,0.01,101.01,0.333026,5050.74,-5.23,5.96,-11.19,-11.19,10101.47,10090.28
38,SOL/INR,1h,SHORT,2024-10-31 00:30:00+05:30,2024-11-01 00:30:00+05:30,174.01,14530.19,177.49,167.05,169.53,14155.83,INTRADAY_SQUAREOFF,0.01,100.9,0.347218,5045.14,129.98,5.88,124.11,124.11,10090.28,10214.39
39,SOL/INR,1h,SHORT,2024-11-01 05:30:00+05:30,2024-11-01 18:30:00+05:30,168.3,14052.84,171.66,161.57,171.75,14341.06,STOP_LOSS,0.01,102.14,0.363428,5107.19,-104.75,6.09,-110.84,-110.84,10214.39,10103.55
40,SOL/INR,1h,SHORT,2024-11-02 00:30:00+05:30,2024-11-03 00:30:00+05:30,165.95,13857.23,169.27,159.32,164.15,13706.44,INTRADAY_SQUAREOFF,0.01,101.04,0.364559,5051.78,54.97,5.93,49.04,49.04,10103.55,10152.59
41,SOL/INR,1h,SHORT,2024-11-03 15:30:00+05:30,2024-11-04 00:30:00+05:30,162.66,13582.46,165.92,156.16,158.96,13272.79,INTRADAY_SQUAREOFF,0.01,101.53,0.373739,5076.3,115.74,5.92,109.81,109.81,10152.59,10262.41
42,SOL/INR,1h,SHORT,2024-11-05 00:30:00+05:30,2024-11-05 13:30:00+05:30,159.05,13281.06,162.24,152.69,162.32,13553.46,STOP_LOSS,0.01,102.62,0.386355,5131.2,-105.24,6.12,-111.36,-111.36,10262.41,10151.05
43,SOL/INR,1h,LONG,2024-11-05 22:30:00+05:30,2024-11-06 00:30:00+05:30,168.45,14065.62,165.08,175.19,165.0,13777.41,STOP_LOSS,0.01,101.51,0.360846,5075.52,-104.0,5.93,-109.93,-109.93,10151.05,10041.12
44,SOL/INR,1h,LONG,2024-11-06 04:30:00+05:30,2024-11-06 06:30:00+05:30,167.29,13968.39,163.94,173.98,173.89,14519.87,TARGET_HIT,0.01,100.41,0.359423,5020.56,198.21,6.04,192.17,192.17,10041.12,10233.29
45,SOL/INR,1h,LONG,2024-11-06 16:30:00+05:30,2024-11-07 00:30:00+05:30,185.43,15483.25,181.72,192.85,187.45,15652.31,INTRADAY_SQUAREOFF,0.01,102.33,0.330463,5116.65,55.87,6.07,49.8,49.8,10233.29,10283.09
46,SOL/INR,1h,LONG,2024-11-07 03:30:00+05:30,2024-11-07 05:30:00+05:30,189.96,15861.48,186.16,197.56,186.07,15536.48,STOP_LOSS,0.01,102.83,0.324153,5141.54,-105.35,6.0,-111.36,-111.36,10283.09,10171.73
47,SOL/INR,1h,LONG,2024-11-07 14:30:00+05:30,2024-11-07 23:30:00+05:30,189.24,15801.57,185.46,196.81,196.71,16425.42,TARGET_HIT,0.01,101.72,0.321858,5085.87,200.79,6.12,194.67,194.67,10171.73,10366.4
48,SOL/INR,1h,LONG,2024-11-08 02:30:00+05:30,2024-11-09 00:30:00+05:30,197.69,16507.41,193.74,205.6,199.78,16681.22,INTRADAY_SQUAREOFF,0.01,103.66,0.313992,5183.2,54.57,6.15,48.43,48.43,10366.4,10414.83
