trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
12,SOL/INR,1h,SHORT,2024-10-03 17:30:00+05:30,2024-10-04 00:30:00+05:30,136.9,11431.03,138.95,132.79,136.36,11386.25,INTRADAY_SQUAREOFF,0.01,101.07,0.58944,6737.9,26.39,7.94,18.46,18.46,10106.85,10125.31
13,SOL/INR,1h,SHORT,2024-10-04 16:30:00+05:30,2024-10-04 18:30:00+05:30,139.35,11635.36,141.44,135.17,141.51,11815.79,STOP_LOSS,0.01,101.25,0.580146,6750.21,-104.68,8.03,-112.71,-112.71,10125.31,10012.61
14,SOL/INR,1h,LONG,2024-10-05 06:30:00+05:30,2024-10-05 09:30:00+05:30,143.98,12022.09,141.82,148.3,141.75,11835.84,STOP_LOSS,0.01,100.13,0.555234,6675.07,-103.41,7.82,-111.23,-111.23,10012.61,9901.38
15,SOL/INR,1h,LONG,2024-10-07 00:30:00+05:30,2024-10-07 07:30:00+05:30,146.0,12191.15,143.81,150.38,150.31,12550.6,TARGET_HIT,0.01,99.01,0.541452,6600.92,194.63,7.9,186.72,186.72,9901.38,10088.1
16,SOL/INR,1h,SHORT,2024-10-08 18:30:00+05:30,2024-10-09 00:30:00+05:30,143.54,11985.39,145.69,139.23,142.96,11936.8,INTRADAY_SQUAREOFF,0.01,100.88,0.561133,6725.4,27.26,7.92,19.34,19.34,10088.1,10107.45
17,SOL/INR,1h,SHORT,2024-10-09 04:30:00+05:30,2024-10-10 00:30:00+05:30,143.15,11953.17,145.3,138.86,140.5,11732.14,INTRADAY_SQUAREOFF,0.01,101.07,0.563725,6738.3,124.6,7.88,116.72,116.72,10107.45,10224.17
18,SOL/INR,1h,SHORT,2024-10-10 02:30:00+05:30,2024-10-11 00:30:00+05:30,138.76,11586.44,140.84,134.6,137.04,11443.13,INTRADAY_SQUAREOFF,0.01,102.24,0.588284,6816.11,84.31,7.99,76.32,76.32,10224.17,10300.49
19,SOL/INR,1h,LONG,2024-10-11 18:30:00+05:30,2024-10-12 00:30:00+05:30,143.0,11940.53,140.86,147.29,145.73,12168.76,INTRADAY_SQUAREOFF,0.01,103.0,0.5751,6866.99,131.25,8.18,123.07,123.07,10300.49,10423.56
20,SOL/INR,1h,LONG,2024-10-12 06:30:00+05:30,2024-10-13 00:30:00+05:30,146.49,12231.93,144.29,150.88,146.39,12223.55,INTRADAY_SQUAREOFF,0.01,104.24,0.568107,6949.04,-4.76,8.2,-12.96,-12.96,10423.56,10410.6
21,SOL/INR,1h,LONG,2024-10-13 04:30:00+05:30,2024-10-13 20:30:00+05:30,147.15,12287.23,144.95,151.57,144.87,12096.87,STOP_LOSS,0.01,104.11,0.564847,6940.4,-107.52,8.13,-115.65,-115.65,10410.6,10294.95
22,SOL/INR,1h,LONG,2024-10-14 13:30:00+05:30,2024-10-14 20:30:00+05:30,152.95,12771.37,150.66,157.54,157.46,13147.94,TARGET_HIT,0.01,102.95,0.537397,6863.3,202.36,8.22,194.15,194.15,10294.95,10489.1
23,SOL/INR,1h,LONG,2024-10-15 04:30:00+05:30,2024-10-15 09:30:00+05:30,157.62,13161.61,155.26,162.35,155.18,12957.71,STOP_LOSS,0.01,104.89,0.531297,6992.73,-108.33,8.19,-116.52,-116.52,10489.1,10372.57
24,SOL/INR,1h,SHORT,2024-10-17 17:30:00+05:30,2024-10-18 00:30:00+05:30,151.14,12620.12,153.41,146.6,148.61,12408.76,INTRADAY_SQUAREOFF,0.01,103.73,0.547939,6915.05,115.81,8.09,107.72,107.72,10372.57,10480.29
25,SOL/INR,1h,SHORT,2024-10-18 06:30:00+05:30,2024-10-18 08:30:00+05:30,149.63,12494.25,151.88,145.14,151.95,12688.01,STOP_LOSS,0.01,104.8,0.559206,6986.86,-108.35,8.31,-116.66,-116.66,10480.29,10363.64
26,SOL/INR,1h,LONG,2024-10-19 05:30:00+05:30,2024-10-20 00:30:00+05:30,155.13,12953.49,152.8,159.79,155.85,13013.72,INTRADAY_SQUAREOFF,0.01,103.64,0.533377,6909.09,32.13,8.17,23.95,23.95,10363.64,10387.59
27,SOL/INR,1h,LONG,2024-10-20 15:30:00+05:30,2024-10-21 00:30:00+05:30,159.42,13311.36,157.03,164.2,160.34,13388.54,INTRADAY_SQUAREOFF,0.01,103.88,0.520237,6925.06,40.15,8.2,31.96,31.96,10387.59,10419.55
28,SOL/INR,1h,LONG,2024-10-21 02:30:00+05:30,2024-10-21 05:30:00+05:30,162.91,13603.18,160.47,167.8,167.72,14004.27,TARGET_HIT,0.01,104.2,0.510643,6946.36,204.81,8.32,196.5,196.5,10419.55,10616.04
29,SOL/INR,1h,LONG,2024-10-21 10:30:00+05:30,2024-10-21 13:30:00+05:30,170.42,14229.69,167.86,175.53,167.78,14009.24,STOP_LOSS,0.01,106.16,0.497366,7077.36,-109.65,8.29,-117.93,-117.93,10616.04,10498.11
30,SOL/INR,1h,SHORT,2024-10-22 05:30:00+05:30,2024-10-22 11:30:00+05:30,166.13,13871.8,168.62,161.15,168.71,14086.91,STOP_LOSS,0.01,104.98,0.50453,6998.74,-108.53,8.32,-116.86,-116.86,10498.11,10381.26
