trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
1,SOL/INR,1h,LONG,2024-09-26 21:30:00+05:30,2024-09-27 00:30:00+05:30,157.86,13181.12,155.49,164.96,156.54,13071.49,INTRADAY_SQUAREOFF,0.01,100.0,0.505774,6666.67,-55.45,7.83,-63.28,-63.28,10000.0,9936.72
2,SOL/INR,1h,LONG,2024-09-27 04:30:00+05:30,2024-09-28 00:30:00+05:30,156.35,13055.18,154.0,163.39,158.4,13226.52,INTRADAY_SQUAREOFF,0.01,99.37,0.507421,6624.48,86.94,7.87,79.07,79.07,9936.72,10015.79
3,SOL/INR,1h,LONG,2024-09-28 07:30:00+05:30,2024-09-28 13:30:00+05:30,158.61,13243.77,156.23,165.75,156.15,13038.59,STOP_LOSS,0.01,100.16,0.504176,6677.19,-103.45,7.82,-111.26,-111.26,10015.79,9904.52
4,SOL/INR,1h,SHORT,2024-09-28 22:30:00+05:30,2024-09-29 00:30:00+05:30,156.67,13081.85,159.02,149.62,156.83,13095.09,INTRADAY_SQUAREOFF,0.01,99.05,0.504746,6603.01,-6.68,7.8,-14.48,-14.48,9904.52,9890.04
5,SOL/INR,1h,SHORT,2024-09-29 02:30:00+05:30,2024-09-30 00:30:00+05:30,156.52,13069.33,158.87,149.48,158.95,13272.0,STOP_LOSS,0.01,98.9,0.504491,6593.36,-102.25,7.84,-110.09,-110.09,9890.04,9779.96
6,SOL/INR,1h,SHORT,2024-09-30 15:30:00+05:30,2024-10-01 00:30:00+05:30,155.04,12945.47,157.36,148.06,155.06,12947.85,INTRADAY_SQUAREOFF,0.01,97.8,0.503649,6519.97,-1.2,7.69,-8.89,-8.89,9779.96,9771.06
7,SOL/INR,1h,SHORT,2024-10-01 04:30:00+05:30,2024-10-01 14:30:00+05:30,154.57,12906.76,156.89,147.62,156.97,13106.91,STOP_LOSS,0.01,97.71,0.5047,6514.04,-101.02,7.75,-108.76,-108.76,9771.06,9662.3
8,SOL/INR,1h,SHORT,2024-10-01 17:30:00+05:30,2024-10-01 20:30:00+05:30,156.56,13072.75,158.91,149.51,149.59,12490.71,TARGET_HIT,0.01,96.62,0.492745,6441.53,286.79,7.43,279.36,279.36,9662.3,9941.66
9,SOL/INR,1h,SHORT,2024-10-02 04:30:00+05:30,2024-10-02 07:30:00+05:30,144.02,12026.02,146.18,137.54,146.26,12212.52,STOP_LOSS,0.01,99.42,0.551119,6627.78,-102.78,7.88,-110.66,-110.66,9941.66,9831.0
10,SOL/INR,1h,SHORT,2024-10-02 10:30:00+05:30,2024-10-03 00:30:00+05:30,146.57,12238.71,148.77,139.98,140.05,11693.82,TARGET_HIT,0.01,98.31,0.535514,6554.0,291.8,7.56,284.24,284.24,9831.0,10115.24
11,SOL/INR,1h,SHORT,2024-10-03 11:30:00+05:30,2024-10-03 18:30:00+05:30,141.09,11780.61,143.2,134.74,134.8,11256.11,TARGET_HIT,0.01,101.15,0.572423,6743.49,300.24,7.78,292.46,292.46,10115.24,10407.7
