trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
11,BTC/INR,1h,LONG,2024-10-07 06:30:00+05:30,2024-10-07 16:30:00+05:30,63728.09,5321295.54,62772.17,65639.93,62740.78,5238855.37,STOP_LOSS,0.01,96.69,0.001211,6445.88,-99.86,7.55,-107.41,-107.41,9668.82,9561.41
12,BTC/INR,1h,LONG,2024-10-07 19:30:00+05:30,2024-10-08 00:30:00+05:30,63555.34,5306870.88,62602.01,65462.0,62809.52,5244595.0,INTRADAY_SQUAREOFF,0.01,95.61,0.001201,6374.27,-74.8,7.48,-82.28,-82.28,9561.41,9479.13
13,BTC/INR,1h,SHORT,2024-10-09 04:30:00+05:30,2024-10-10 00:30:00+05:30,62099.17,5185280.96,63030.66,60236.2,61167.65,5107499.15,INTRADAY_SQUAREOFF,0.01,94.79,0.001219,6319.42,94.79,7.4,87.39,87.39,9479.13,9566.53
14,BTC/INR,1h,SHORT,2024-10-10 06:30:00+05:30,2024-10-11 00:30:00+05:30,60321.22,5036821.77,61226.04,58511.58,59454.54,4964454.14,INTRADAY_SQUAREOFF,0.01,95.67,0.001266,6377.68,91.63,7.47,84.16,84.16,9566.53,9650.69
15,BTC/INR,1h,LONG,2024-10-11 23:30:00+05:30,2024-10-12 01:30:00+05:30,62940.76,5255553.73,61996.65,64828.99,63053.4,5264958.81,INTRADAY_SQUAREOFF,0.01,96.51,0.001224,6433.79,11.51,7.6,3.91,3.91,9650.69,9654.6
16,BTC/INR,1h,LONG,2024-10-12 06:30:00+05:30,2024-10-13 00:30:00+05:30,62860.31,5248835.8,61917.4,64746.12,62899.62,5252117.98,INTRADAY_SQUAREOFF,0.01,96.55,0.001226,6436.4,4.02,7.6,-3.57,-3.57,9654.6,9651.03
17,BTC/INR,1h,LONG,2024-10-14 13:30:00+05:30,2024-10-15 00:30:00+05:30,64632.37,5396802.92,63662.88,66571.34,65709.99,5486783.99,INTRADAY_SQUAREOFF,0.01,96.51,0.001192,6434.02,107.27,7.66,99.62,99.62,9651.03,9750.65
18,BTC/INR,1h,LONG,2024-10-15 04:30:00+05:30,2024-10-15 08:30:00+05:30,66468.08,5550085.07,65471.06,68462.13,65438.33,5464100.37,STOP_LOSS,0.01,97.51,0.001171,6500.43,-100.71,7.61,-108.32,-108.32,9750.65,9642.33
19,BTC/INR,1h,LONG,2024-10-15 18:30:00+05:30,2024-10-15 20:30:00+05:30,65928.57,5505035.83,64939.64,67906.43,64907.17,5419749.06,STOP_LOSS,0.01,96.42,0.001168,6428.22,-99.59,7.53,-107.12,-107.12,9642.33,9535.21
20,BTC/INR,1h,LONG,2024-10-16 05:30:00+05:30,2024-10-17 00:30:00+05:30,67143.01,5606441.16,66135.86,69157.3,67785.67,5660103.31,INTRADAY_SQUAREOFF,0.01,95.35,0.001134,6356.81,60.84,7.54,53.31,53.31,9535.21,9588.52
21,BTC/INR,1h,LONG,2024-10-17 04:30:00+05:30,2024-10-17 15:30:00+05:30,67864.77,5666708.04,66846.8,69900.71,66813.37,5578916.57,STOP_LOSS,0.01,95.89,0.001128,6392.35,-99.03,7.48,-106.52,-106.52,9588.52,9482.0
